peru
brazil
440, 591
396,619
400,618
400,614
400,610
401,604
401,598
401,593
397,587
397,581
400,574
404,571
405,567
410,563
410,568
411,572
413,573
414,572
415,567
420,563
427,559
432,558
434,556
438,554
440,553
442,553
447,551
452,549
462,545
462,549
466,550
469,552
478,552
481,556
484,556
486,556
495,556
502,557
504,558
511,560
514,561
515,562
518,565
521,570
522,572
527,575
529,576
532,578
535,579
539,582
542,583
546,586
552,591
555,591
558,591
560,592
571,598
574,599
575,602
575,603
571,610
568,612
565,612
561,614
559,615
553,614
547,613
541,615
536,618
533,618
529,618
525,615
524,613
522,611
521,607
515,600
508,597
507,598
502,601
498,603
494,605
493,608
489,613
487,616
481,619
476,620
470,620
465,619
460,622
459,623
456,629
456,629
457,633
458,636
458,643
458,644
455,648
453,649
449,651
444,647
442,641
437,642
435,642
429,641
427,640
423,637
415,631
414,629
403,626
399,624
399,622
399,618
399,611
399,603
401,597
402,590
402,583
403,576
408,570
