497, 834
558,798
557,800
554,803
554,805
550,806
548,807
546,810
545,811
543,811
540,811
537,811
535,811
534,811
532,809
532,805
532,801
532,799
532,796
530,794
527,793
524,790
521,787
519,785
517,784
516,782
514,781
511,781
508,779
505,776
502,777
500,776
497,775
494,774
490,775
489,775
486,775
486,777
482,780
479,780
478,782
476,782
474,782
471,778
470,775
468,773
466,770
465,767
464,763
463,759
458,757
458,763
458,773
458,777
458,779
458,787
457,797
457,804
457,816
456,827
451,844
451,854
451,858
454,868
454,875
454,879
454,884
454,889
454,898
451,903
449,903
448,908
448,916
447,923
447,939
447,941
449,946
452,950
456,959
456,960
458,963
463,970
463,972
463,977
464,981
469,982
474,986
477,988
482,991
484,993
488,997
493,1002
498,1004
502,1002
504,1003
510,1009
515,1006
519,1005
525,1003
528,1001
528,1001
530,996
525,996
521,993
518,991
514,990
512,987
503,980
502,980
501,977
498,968
495,960
495,958
497,952
501,948
502,943
502,940
500,932
500,927
501,922
505,916
507,908
507,906
507,904
507,899
511,898
515,896
520,894
522,892
523,888
526,884
531,882
534,881
535,881
545,880
545,880
548,871
548,871
548,866
544,865
542,861
538,856
538,854
538,853
542,855
549,855
554,855
560,853
563,850
567,847
567,846
565,844
564,842
562,840
560,837
560,835
557,832
555,832
552,828
547,826
546,825
543,823
542,820
543,819
545,818
544,815
547,814
551,813
552,811
555,807
557,804
559,801
557,797
556,797
