473,228
468,228
466,229
459,229
455,229
451,229
442,229
439,228
435,228
435,231
435,237
434,245
434,250
434,255
434,262
434,270
432,282
432,295
432,298
433,302
433,303
439,303
443,303
445,303
449,303
456,303
465,304
471,304
478,307
479,308
487,307
492,306
494,306
503,306
505,307
506,310
510,315
512,317
519,324
523,325
524,328
529,335
529,335
527,338
526,339
523,337
522,336
521,336
519,337
518,339
516,341
515,342
515,345
513,346
513,347
512,349
512,350
514,351
516,351
519,351
523,349
527,346
531,345
534,343
537,343
541,342
547,339
547,339
550,339
551,338
553,336
553,334
551,333
548,333
545,333
540,333
538,333
535,333
534,329
533,327
533,324
534,319
534,317
534,313
534,310
534,309
534,305
535,301
536,298
537,293
535,289
531,285
528,282
528,273
526,269
525,268
518,266
510,262
508,261
501,259
494,256
486,253
482,247
477,243
475,241
474,239
473,236
471,232
471,230
471,229
469,227
462,226
457,226
447,226
438,226
