789, 294
782,260
780,260
775,265
774,268
771,271
772,275
772,278
776,283
777,286
773,288
768,293
766,293
762,288
759,291
750,298
750,298
743,308
742,309
741,317
742,321
745,331
745,332
748,337
751,337
756,337
759,335
764,334
772,333
769,336
765,338
762,341
762,344
762,345
762,347
768,356
768,355
772,353
782,348
784,347
788,345
797,346
802,344
804,342
806,341
808,337
809,336
811,332
813,328
814,326
811,324
809,323
807,321
807,318
807,315
807,311
804,309
804,307
803,301
802,301
801,299
799,296
798,294
795,291
795,289
795,287
796,284
797,283
799,281
800,279
802,277
802,275
801,273
801,272
801,271
801,268
796,268
796,268
793,269
794,269
794,267
795,266
797,264
797,262
797,259
797,259
796,258
796,256
794,256
793,256
792,256
789,256
789,257
787,257
786,259
783,259
783,259
781,259
781,259
780,261
780,261
779,261
779,262
779,262
