944,129
946,127
947,126
949,121
949,118
946,116
942,113
939,112
936,112
935,111
930,110
929,109
926,109
924,109
921,109
918,109
916,107
910,109
905,112
901,112
897,115
897,115
893,118
889,122
884,125
877,130
877,130
872,134
870,134
868,135
863,140
863,141
861,144
860,147
858,151
858,155
858,159
857,161
854,164
851,170
849,175
848,179
848,186
848,188
846,190
842,194
841,195
838,196
838,197
835,200
833,200
830,202
827,207
824,209
823,210
817,216
816,219
815,225
814,232
814,233
813,242
813,246
813,252
818,256
821,260
824,261
827,262
831,263
833,264
835,264
836,263
839,262
841,261
846,250
846,258
848,260
849,262
849,263
849,268
854,275
854,279
854,280
854,284
850,291
852,293
854,294
858,299
861,295
863,295
869,292
872,287
873,285
873,283
878,276
875,273
875,272
875,270
876,267
879,266
884,263
885,259
885,257
888,251
888,247
888,245
888,242
885,238
884,235
884,234
883,231
883,228
883,225
884,223
887,218
890,215
891,214
893,209
894,209
895,206
897,202
900,197
904,193
906,190
908,188
910,185
913,185
913,185
914,188
914,191
911,193
908,196
906,200
905,205
901,207
900,209
899,211
898,213
898,213
897,219
897,222
897,225
897,230
897,236
899,238
900,245
906,249
913,247
913,246
919,244
922,243
924,242
928,242
932,241
933,239
937,233
938,229
941,224
942,218
944,213
944,206
943,202
940,193
940,186
940,182
939,178
939,172
939,168
939,163
938,158
937,155
937,149
937,145
937,141
937,136
938,134
940,133
