813,342
808,344
806,348
804,349
802,349
799,351
797,351
796,351
794,351
792,351
792,352
792,354
792,356
791,356
790,356
789,358
787,358
786,359
784,359
784,359
784,358
782,358
780,358
778,358
777,358
775,360
775,360
772,362
772,363
773,363
775,365
777,366
779,369
781,369
782,370
784,374
786,378
787,381
787,383
787,386
787,389
787,391
787,398
784,400
782,401
775,403
770,403
768,404
765,405
759,405
756,405
753,406
749,407
749,407
747,410
746,415
746,417
747,419
747,425
746,434
746,437
744,439
743,440
743,446
743,447
743,450
743,453
744,456
747,462
752,466
754,466
758,469
759,469
769,476
769,476
772,474
774,471
779,471
784,467
785,467
789,466
791,464
793,460
794,460
797,457
799,453
801,453
802,449
802,445
802,443
801,440
801,437
802,434
802,432
803,430
804,427
806,422
807,421
809,420
813,415
813,415
816,413
817,411
819,411
820,411
822,410
824,410
826,409
828,408
830,407
830,405
830,402
830,399
828,397
828,394
827,391
824,387
824,386
825,382
825,381
825,381
827,377
828,377
828,374
830,372
831,369
832,369
833,366
833,365
832,364
831,363
830,361
829,359
828,358
825,357
825,355
824,354
822,352
821,351
818,350
818,348
817,346
815,345
814,344
813,343
813,341
