977,587
973,590
970,591
967,592
964,592
960,592
954,592
949,592
935,594
935,594
930,594
923,595
918,595
917,599
917,602
916,606
913,609
913,610
911,615
911,618
912,629
912,631
912,636
910,642
906,645
906,646
906,649
909,661
909,662
910,667
910,668
912,671
915,673
914,674
914,675
915,678
916,679
917,682
919,685
922,688
923,692
924,697
924,698
926,700
927,701
930,702
931,702
936,703
938,705
943,708
946,710
949,712
951,712
956,714
957,714
963,716
970,721
968,722
962,726
963,738
961,736
959,737
957,737
955,741
952,744
951,744
950,746
948,749
946,750
943,751
942,754
941,755
937,763
937,768
937,769
934,774
931,774
933,778
936,783
937,787
937,790
937,794
937,795
940,800
945,804
947,806
948,807
949,811
949,812
949,814
950,820
948,822
947,825
948,826
948,829
948,838
947,838
950,840
951,842
951,832
952,826
953,824
963,818
969,815
971,814
976,807
971,794
971,786
972,782
977,774
981,766
990,754
993,751
995,747
1000,739
1003,734
1007,730
1012,726
1016,725
1018,724
1022,722
1025,721
1028,716
1035,705
1037,704
1044,694
1045,687
1045,685
1046,679
1049,673
1050,667
1049,666
1045,671
1044,671
1039,671
1033,673
1024,673
1013,672
1010,669
1007,665
1006,660
1004,655
1002,652
1001,648
999,644
994,638
994,634
992,629
991,625
988,620
985,612
982,601
979,596
976,587
