egypt
east_africa
congo
western_europe
785, 586
849,496
849,493
850,490
850,486
850,485
850,480
848,479
848,475
849,470
849,469
846,468
845,468
844,468
838,466
833,465
829,465
826,465
823,466
823,467
820,467
816,468
815,468
813,469
803,470
803,470
799,471
797,471
792,472
787,472
783,476
779,478
778,478
776,478
773,478
770,478
768,478
768,478
765,481
763,483
759,490
755,491
753,492
747,497
746,498
743,501
740,505
740,512
739,516
738,520
736,525
736,525
733,528
728,531
725,532
722,538
721,539
717,544
711,553
711,558
711,564
709,567
707,570
705,571
697,580
697,585
697,595
700,600
701,605
704,614
703,616
699,621
697,626
696,629
695,633
694,636
694,640
694,646
696,650
701,656
708,663
709,666
711,670
712,674
716,679
718,684
722,690
725,695
731,699
735,704
735,706
737,706
742,709
746,710
761,710
765,708
768,707
771,705
776,705
790,705
793,703
801,703
806,708
809,709
812,710
816,710
823,711
826,712
828,712
834,720
838,720
839,720
847,724
852,726
853,725
857,723
858,722
858,712
857,705
860,698
861,692
863,690
870,687
878,683
881,678
884,676
889,672
893,670
897,663
898,661
898,657
898,654
896,649
895,642
902,637
905,636
905,627
904,622
904,615
899,608
896,603
892,601
888,596
885,591
879,589
876,586
873,586
870,585
864,588
864,586
861,583
855,580
851,579
849,576
844,572
840,568
836,565
835,564
835,562
835,558
833,555
833,549
833,543
833,533
833,530
834,526
835,523
835,519
837,516
838,515
839,512
839,509
839,507
842,504
842,503
844,502
845,502
847,500
848,499
