east_africa
southern_africa
1017, 878
1040,834
1040,836
1034,840
1032,843
1031,844
1029,846
1028,849
1027,849
1024,849
1022,851
1021,852
1020,852
1016,852
1014,852
1010,857
1009,858
1009,861
1009,865
1008,869
1008,872
1007,877
1004,881
1003,882
1001,884
999,886
999,889
996,895
996,898
996,904
998,910
999,911
1007,916
1011,916
1012,915
1016,908
1017,906
1020,902
1022,897
1024,893
1027,891
1029,888
1031,884
1033,881
1035,877
1037,874
1038,871
1039,867
1040,864
1042,859
1043,857
1043,854
1043,850
1043,843
1043,840
1043,837
1041,835
1040,834
