yakutsk
kamchatka
mongolia
siberia
1377, 274
1409,229
1404,230
1396,230
1391,232
1383,233
1380,234
1375,233
1373,231
1370,231
1368,234
1367,238
1365,241
1361,244
1356,247
1352,247
1349,247
1343,249
1342,249
1340,250
1340,250
1329,258
1329,258
1327,262
1326,266
1325,268
1324,271
1324,275
1324,280
1321,294
1320,297
1320,300
1319,308
1323,313
1326,315
1333,319
1338,319
1347,321
1357,324
1361,324
1366,322
1371,318
1377,317
1396,318
1396,319
1399,312
1399,307
1399,303
1400,298
1404,290
1407,288
1412,287
1422,290
1429,290
1429,285
1432,273
1436,261
1437,254
1437,247
