1352,535
1351,535
1346,537
1345,537
1341,541
1338,546
1337,550
1339,553
1342,556
1347,560
1352,565
1353,569
1359,577
1359,581
1357,587
1355,592
1354,598
1350,602
1346,607
1346,607
1343,610
1340,611
1338,613
1334,612
1333,611
1332,606
1330,604
1329,603
1326,601
1322,598
1317,594
1315,592
1311,591
1311,591
1309,595
1309,597
1308,601
1308,603
1307,606
1307,608
1310,613
1313,614
1314,617
1316,620
1319,623
1322,629
1325,632
1327,632
1327,636
1326,640
1323,644
1323,648
1324,649
1326,651
1326,652
1324,656
1323,656
1318,658
1316,656
1315,653
1312,649
1312,648
1310,646
1309,644
1308,641
1307,639
1307,635
1306,632
1305,630
1303,627
1302,624
1300,620
1299,619
1298,616
1297,613
1297,608
1297,604
1297,597
1297,592
1295,586
1294,585
1291,580
1290,579
1286,575
1285,573
1285,570
1285,567
1283,563
1284,558
1287,556
1288,554
1293,551
1295,547
1295,545
1295,543
1295,540
1296,534
1299,527
1300,521
1302,519
1304,517
1308,515
1311,514
1310,514
1309,519
1309,525
1307,531
1307,535
1307,537
1309,539
1311,539
1315,540
1317,540
1320,540
1322,539
1323,536
1327,533
1329,530
1331,528
1333,528
1336,527
1336,526
1337,525
1338,525
1340,525
1342,526
1344,529
1347,529
1348,530
