1187,186
1189,189
1190,192
1194,199
1196,203
1199,207
1203,213
1205,216
1208,223
1210,225
1210,230
1210,234
1214,238
1217,241
1219,246
1219,249
1221,256
1224,260
1227,267
1228,277
1228,280
1229,283
1234,286
1240,288
1242,290
1249,295
1250,299
1252,301
1252,301
1252,305
1253,305
1257,305
1262,310
1262,309
1271,316
1269,320
1266,323
1266,326
1266,329
1270,330
1272,334
1274,335
1275,337
1277,339
1278,342
1279,343
1280,350
1282,353
1283,359
1283,361
1283,363
1287,369
1290,373
1291,374
1301,384
1301,382
1304,382
1316,382
1322,383
1325,386
1333,388
1341,390
1345,390
1347,385
1341,381
1337,378
1334,374
1333,369
1331,364
1329,360
1326,355
1323,351
1321,348
1321,345
1322,341
1321,335
1321,333
1321,324
1320,320
1315,307
1314,305
1314,299
1314,293
1317,282
1319,271
1317,266
1317,262
1319,260
1324,255
1329,250
1333,246
1336,243
1338,239
1339,231
1338,227
1336,219
1336,211
1336,206
1336,199
1332,197
1324,188
1321,183
1322,174
1326,174
1336,170
1338,169
1344,169
1346,169
1350,169
1354,168
1355,168
1358,164
1361,159
1363,154
1367,147
1367,146
1368,142
1369,137
1370,131
1366,126
1361,122
1358,119
1350,117
1343,117
1336,119
1328,122
1324,122
1307,123
1297,127
1300,123
1314,118
1323,113
1325,111
1326,109
1324,103
1324,100
1320,95
1307,95
1298,94
1297,92
1289,89
1285,88
1276,86
1271,89
1263,93
1257,96
1254,96
1251,95
1247,95
1243,97
1242,98
1239,98
1231,101
1228,101
1221,105
1217,107
1212,110
1206,112
1195,119
1192,120
1188,124
1186,127
1190,133
1192,135
1195,137
1199,148
1200,151
1203,153
1203,155
1198,154
1195,148
1191,141
1186,138
1176,140
1176,145
1174,142
1169,139
1164,141
1163,144
1165,149
1165,156
1165,156
1168,162
1174,166
1177,167
1180,171
1185,182
1186,184
