1160, 244
1132,151
1133,153
1133,156
1133,159
1133,162
1131,165
1130,168
1129,171
1127,174
1126,177
1121,180
1120,180
1119,182
1119,186
1119,189
1119,197
1119,199
1121,202
1124,207
1124,208
1124,214
1124,216
1124,219
1124,225
1124,228
1123,234
1123,235
1123,239
1124,243
1124,245
1124,247
1124,250
1123,253
1122,257
1122,258
1122,259
1123,267
1125,268
1125,270
1126,271
1127,277
1124,277
1124,278
1126,280
1130,283
1131,284
1138,289
1138,289
1141,287
1148,287
1156,287
1164,290
1166,293
1169,296
1172,298
1175,302
1177,303
1189,311
1189,312
1189,315
1191,318
1192,320
1202,323
1202,324
1207,327
1210,327
1211,329
1213,332
1213,332
1215,334
1220,336
1220,337
1220,342
1224,348
1223,351
1223,352
1225,354
1226,354
1227,360
1231,356
1238,361
1247,365
1259,370
1259,370
1266,372
1276,376
1278,376
1278,373
1277,366
1273,360
1272,353
1272,349
1272,345
1271,343
1266,338
1263,337
1260,334
1257,322
1260,321
1255,317
1253,314
1250,314
1248,314
1244,310
1244,307
1243,304
1241,300
1239,299
1236,297
1232,295
1228,292
1227,287
1224,282
1223,279
1220,274
1218,271
1215,262
1214,258
1212,255
1211,249
1208,243
1206,239
1205,236
1201,236
1200,235
1200,231
1198,226
1195,220
1192,215
1191,211
1190,209
1186,202
1182,195
1182,191
1181,189
1181,186
1178,186
1177,185
1174,182
1173,178
1171,174
1169,177
1167,186
1167,190
1164,194
1159,197
1152,202
1150,201
1148,200
1149,195
1154,192
1157,189
1157,187
1157,181
1160,175
1160,171
1157,167
1156,165
1149,158
1149,154
1152,150
1158,146
1159,141
1159,136
1155,134
1152,133
1146,131
1142,130
1138,124
1137,125
1137,133
1133,143
1131,144
1129,147
