1370,120
1376,129
1376,130
1376,136
1377,141
1377,143
1377,149
1377,155
1372,162
1366,164
1364,166
1364,169
1364,171
1361,174
1360,177
1356,179
1351,181
1341,181
1332,180
1332,183
1335,183
1339,186
1344,192
1350,193
1353,196
1348,202
1344,206
1344,206
1346,213
1347,218
1347,226
1347,228
1348,232
1348,235
1349,236
1353,238
1354,238
1357,237
1360,232
1368,226
1369,223
1372,221
1374,219
1384,225
1387,225
1394,221
1399,219
1407,217
1415,215
1419,223
1421,225
1424,227
1433,234
1438,240
1438,240
1439,237
1441,232
1447,228
1449,225
1451,222
1451,219
1454,215
1460,210
1463,207
1471,202
1479,198
1483,196
1486,195
1493,198
1497,202
1497,203
1500,203
1505,203
1507,202
1510,197
1513,196
1516,192
1514,192
1508,192
1507,189
1506,186
1506,183
1506,176
1509,161
1515,157
1529,152
1534,150
1537,147
1542,143
1542,143
1540,142
1537,140
1537,138
1534,135
1533,135
1528,134
1523,134
1518,134
1513,133
1505,132
1503,132
1498,130
1496,129
1485,127
1483,127
1478,127
1475,125
1476,123
1477,121
1475,120
1467,116
1466,116
1462,117
1451,121
1444,123
1442,119
1440,120
1439,121
1439,125
1443,126
1446,127
1442,130
1434,132
1430,133
1427,134
1424,136
1421,136
1415,136
1408,134
1402,131
1402,130
1400,126
1398,122
1399,119
1390,114
1384,115
1380,116
1376,118
1370,118
1370,120
1371,122
1372,123
