1394,789
1393,787
1389,784
1383,784
1379,786
1376,790
1370,793
1368,795
1363,798
1357,801
1355,805
1352,807
1348,808
1343,810
1340,811
1336,813
1330,815
1326,818
1324,818
1321,821
1317,823
1314,826
1310,829
1307,833
1306,836
1306,841
1306,846
1305,846
1302,850
1300,851
1300,854
1300,861
1301,865
1302,869
1305,872
1307,875
1307,877
1310,883
1311,886
1311,888
1311,890
1311,895
1308,899
1308,902
1307,909
1307,911
1313,914
1315,915
1319,916
1321,918
1324,918
1330,919
1333,919
1341,915
1342,915
1347,913
1350,909
1352,907
1354,906
1357,905
1360,905
1363,906
1365,906
1375,910
1377,909
1379,904
1381,902
1382,900
1383,897
1385,896
1386,895
1388,894
1390,894
1391,894
1392,894
1398,894
1401,894
1401,894
1404,893
1404,893
1409,891
1416,891
1418,891
1421,892
1423,893
1425,895
1426,897
1427,899
1432,904
1436,905
1443,905
1445,905
1445,906
1444,908
1443,910
1443,911
1446,913
1448,915
1450,919
1452,921
1453,924
1456,926
1458,928
1458,929
1462,932
1462,932
1463,928
1463,923
1463,920
1463,917
1463,913
1463,911
1463,907
1463,904
1463,900
1463,897
1463,890
1463,886
1463,879
1463,876
1463,868
1463,865
1463,861
1463,858
1463,858
1463,855
1458,855
1451,853
1446,853
1441,852
1432,852
1422,854
1418,854
1403,852
1402,852
1399,849
1398,843
1398,840
1397,837
1397,834
1397,828
1397,824
1397,820
1397,816
1397,810
1397,806
1397,803
1396,799
1396,797
1396,790
