1490,686
1489,687
1487,687
1484,688
1478,690
1477,691
1476,696
1478,700
1481,701
1481,703
1483,705
1485,709
1490,716
1492,716
1496,715
1497,716
1497,718
1499,720
1500,723
1503,724
1502,727
1501,728
1500,730
1506,733
1506,733
1509,735
1512,736
1515,738
1518,739
1523,739
1526,740
1529,741
1532,740
1534,738
1535,736
1541,736
1543,737
1544,740
1548,742
1551,745
1552,746
1557,748
1561,749
1565,747
1566,746
1567,744
1567,741
1563,738
1561,736
1561,735
1559,731
1561,729
1567,726
1581,720
1588,718
1594,714
1600,712
1600,708
1599,705
1593,702
1588,700
1582,700
1581,700
1575,700
1574,701
1574,703
1574,707
1573,708
1570,710
1555,716
1556,713
1551,711
1546,708
1541,705
1538,705
1536,702
1524,698
1520,696
1517,694
1514,694
1510,691
1506,691
1505,694
1504,695
1503,693
1499,687
1498,687
1490,687
1480,688
1478,691
1476,697
1478,703
1480,709
1481,711
