1366, 682
1306,717
1306,716
1305,708
1304,705
1299,699
1296,699
1294,693
1293,689
1291,685
1289,681
1285,680
1283,677
1282,674
1279,669
1276,663
1276,661
1279,655
1283,654
1289,656
1291,657
1295,661
1298,663
1301,666
1302,669
1305,672
1310,675
1313,678
1314,679
1315,684
1316,687
1318,688
1320,688
1325,686
1333,691
1336,691
1338,688
1340,681
1341,678
1348,673
1351,672
1353,670
1356,668
1358,665
1361,662
1368,656
1372,654
1374,649
1378,645
1384,642
1387,641
1393,643
1399,650
1399,654
1398,659
1395,664
1395,665
1395,672
1396,674
1401,674
1404,674
1411,672
1418,672
1422,670
1428,670
1431,670
1435,673
1435,680
1435,683
1433,685
1431,686
1430,687
1428,688
1425,690
1417,698
1419,699
1424,698
1432,696
1435,696
1442,703
1442,703
1440,708
1437,712
1435,713
1443,717
1447,720
1446,723
1443,727
1437,729
1433,732
1428,736
1423,739
1420,739
1419,739
1414,741
1410,741
1407,741
1402,741
1401,741
1397,742
1393,742
1389,742
1378,742
1375,742
1372,742
1365,742
1344,736
1341,736
1337,738
1331,738
1324,737
1317,733
1313,728
1312,725
1309,719
1306,715
1305,712
1303,707
1298,698
1295,694
